3.000000000000000000e+03,3.000000000000000000e+03
3.000000000000000000e+03,9.000000000000000000e+03
3.000000000000000000e+03,1.500000000000000000e+04
3.000000000000000000e+03,2.100000000000000000e+04
3.000000000000000000e+03,2.700000000000000000e+04
9.000000000000000000e+03,3.000000000000000000e+03
9.000000000000000000e+03,9.000000000000000000e+03
9.000000000000000000e+03,1.500000000000000000e+04
9.000000000000000000e+03,2.100000000000000000e+04
9.000000000000000000e+03,2.700000000000000000e+04
1.500000000000000000e+04,3.000000000000000000e+03
1.500000000000000000e+04,9.000000000000000000e+03
1.500000000000000000e+04,1.500000000000000000e+04
1.500000000000000000e+04,2.100000000000000000e+04
1.500000000000000000e+04,2.700000000000000000e+04
2.100000000000000000e+04,3.000000000000000000e+03
2.100000000000000000e+04,9.000000000000000000e+03
2.100000000000000000e+04,1.500000000000000000e+04
2.100000000000000000e+04,2.100000000000000000e+04
2.100000000000000000e+04,2.700000000000000000e+04
2.700000000000000000e+04,3.000000000000000000e+03
2.700000000000000000e+04,9.000000000000000000e+03
2.700000000000000000e+04,1.500000000000000000e+04
2.700000000000000000e+04,2.100000000000000000e+04
2.700000000000000000e+04,2.700000000000000000e+04
